x, y
0.48649, 9.82143
0.83398, 9.79911
1.18147, 9.73214
1.52896, 9.6875
1.87645, 9.62054
2.22394, 9.55357
2.57143, 9.46429
2.91892, 9.35268
3.26641, 9.21875
3.6139, 9.10714
3.96139, 8.95089
4.30888, 8.81696
4.65637, 8.68304
5.00386, 8.50446
5.35135, 8.34821
5.69884, 8.19196
6.04633, 8.01339
6.39382, 7.83482
6.74131, 7.63393
7.0888, 7.45536
7.43629, 7.25446
7.78378, 7.03125
8.13127, 6.83036
8.47876, 6.60714
8.82625, 6.38393
9.17375, 6.16071
9.52124, 5.91518
9.86873, 5.69196
10.21622, 5.44643
10.56371, 5.20089
10.9112, 4.95536
11.25869, 4.70982
11.60618, 4.46429
11.95367, 4.19643
12.30116, 3.92857
12.64865, 3.66071
12.99614, 3.41518
13.34363, 3.14732
13.69112, 2.87946
14.03861, 2.58929
14.3861, 2.32143
14.73359, 2.05357
15.08108, 1.78571
15.42857, 1.51786
15.77606, 1.22768
16.12355, 0.95982
16.47104, 0.69196
16.81853, 0.42411
17.16602, 0.15625
17.73938, -0.26786
18.22587, -0.64732
18.78185, -1.07143
19.25097, -1.45089
19.7722, -1.83036
20.29344, -2.1875
20.84942, -2.56696
21.31853, -2.94643
21.87452, -3.34821
22.44788, -3.66071
23.03861, -4.0625
23.50772, -4.39732
24.01158, -4.6875
24.60232, -4.97768
25.1583, -5.3125
25.73166, -5.625
26.27027, -5.89286
26.82625, -6.16071
27.39961, -6.42857
27.99035, -6.67411
28.56371, -6.875
29.13707, -7.09821
29.69305, -7.32143
30.28378, -7.47768
30.89189, -7.61161
31.48263, -7.72321
32.05598, -7.83482
32.69884, -7.92411
33.2722, -8.01339
33.89768, -8.01339
34.50579, -8.01339
35.07915, -8.03571
35.60039, -8.03571
